Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Unemployment rate,Inflation rate,GDP,Target
1,8,3,14,1,1,1,1,28,5,8,0,0,0,1,1,0,19,6,6,11.1,0.6,2.02,Graduate
1,14,2,9,1,1,1,1,14,4,4,1,0,0,1,1,0,22,0,1,16.2,0.3,-0.92,Dropout
1,1,1,10,1,1,1,4,5,3,3,0,0,0,1,1,0,22,5,5,10.8,1.4,1.74,Graduate
1,1,1,10,1,1,1,1,1,5,5,0,0,0,1,1,0,19,4,6,9.4,-0.8,-3.12,Graduate
1,12,1,11,1,14,1,1,1,6,11,0,0,0,0,1,0,26,0,0,16.2,0.3,-0.92,Dropout
1,8,1,9,1,1,1,1,14,5,9,0,0,0,1,1,0,20,0,0,11.1,0.6,2.02,Dropout
1,4,1,8,1,3,1,2,28,3,4,1,0,0,0,1,0,18,2,0,12.7,3.7,-1.7,Dropout
4,14,2,17,0,13,1,3,1,3,10,0,0,0,1,1,0,39,0,0,10.8,1.4,1.74,Dropout
1,1,1,12,1,1,1,13,1,12,12,0,0,0,1,1,0,18,0,0,10.8,1.4,1.74,Dropout
1,8,3,7,1,1,1,1,28,4,4,0,0,0,1,1,1,18,5,5,8.9,1.4,3.51,Graduate
1,1,1,10,1,1,1,13,28,10,10,0,0,0,1,1,1,19,6,6,13.9,-0.3,0.79,Graduate
1,1,1,12,1,1,1,1,14,10,10,0,0,0,1,1,0,18,6,8,12.4,0.5,1.79,Graduate
1,1,1,9,1,1,1,19,14,1,5,1,0,0,1,1,1,18,4,0,7.6,2.6,0.32,Dropout
1,15,1,8,1,14,1,22,27,7,7,1,0,0,1,1,0,22,4,5,10.8,1.4,1.74,Graduate
1,1,1,10,1,1,1,1,1,4,5,0,0,0,1,1,0,19,6,6,12.4,0.5,1.79,Graduate
1,1,1,8,1,1,1,13,27,10,9,1,0,0,1,1,0,18,5,5,12.7,3.7,-1.7,Dropout
1,12,1,7,1,12,1,1,1,5,4,0,0,1,0,1,0,31,2,2,16.2,0.3,-0.92,Dropout
1,12,1,17,0,1,1,3,1,4,4,0,0,0,1,1,0,28,0,0,12.7,3.7,-1.7,Dropout
1,1,1,5,1,1,1,1,1,5,9,0,0,0,1,1,0,19,0,0,15.5,2.8,-4.06,Dropout
1,8,1,11,1,1,1,1,1,5,9,0,0,0,1,1,0,20,6,6,16.2,0.3,-0.92,Graduate
4,12,1,10,1,1,1,13,3,10,3,0,0,0,1,1,0,50,4,0,8.9,1.4,3.51,Dropout
2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,31,1,1,9.4,-0.8,-3.12,Dropout
1,9,1,10,1,1,1,1,3,10,3,1,0,0,1,1,0,21,6,6,12.7,3.7,-1.7,Graduate
2,12,1,7,1,1,1,22,27,10,10,0,0,0,1,1,0,34,1,0,8.9,1.4,3.51,Dropout
2,12,1,17,0,1,1,22,27,2,5,1,0,0,0,1,0,40,2,3,9.4,-0.8,-3.12,Dropout
1,1,1,2,1,1,1,23,14,10,3,1,0,0,1,1,1,18,0,0,12.7,3.7,-1.7,Graduate
2,12,1,5,1,9,1,22,28,6,11,0,0,1,0,1,1,46,0,0,15.5,2.8,-4.06,Dropout
1,14,5,3,0,1,1,19,24,1,1,0,0,0,1,1,0,37,0,0,7.6,2.6,0.32,Dropout
1,12,1,4,1,1,1,13,27,10,8,1,0,0,1,1,0,31,0,0,16.2,0.3,-0.92,Dropout
1,12,1,4,1,1,1,1,14,5,11,0,0,0,1,1,0,34,5,5,12.4,0.5,1.79,Graduate
1,1,6,2,1,1,1,8,8,5,5,1,0,0,1,1,1,18,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,14,1,1,1,23,27,10,10,0,0,0,1,1,1,18,6,6,12.4,0.5,1.79,Graduate
1,8,4,5,1,1,1,1,1,4,4,1,0,0,1,1,1,19,6,6,11.1,0.6,2.02,Graduate
1,14,1,17,0,1,1,22,14,10,5,0,0,0,1,1,0,40,4,5,15.5,2.8,-4.06,Dropout
1,12,1,8,1,1,1,1,28,10,10,0,0,0,1,1,0,25,0,0,12.4,0.5,1.79,Dropout
1,8,5,7,1,1,1,23,28,6,10,1,0,1,1,1,0,20,4,3,11.1,0.6,2.02,Dropout
1,12,1,4,1,1,1,22,27,10,11,1,0,0,0,1,0,43,0,0,15.5,2.8,-4.06,Dropout
1,14,1,4,1,1,1,2,4,5,2,0,0,0,1,1,0,35,18,12,15.5,2.8,-4.06,Graduate
1,8,2,17,0,1,1,22,14,10,5,0,0,0,1,1,0,23,4,5,7.6,2.6,0.32,Graduate
1,8,1,12,1,1,1,3,3,3,3,0,0,0,1,1,0,19,7,8,12.4,0.5,1.79,Graduate
1,17,1,6,1,16,1,1,14,4,9,1,0,0,1,1,1,21,9,7,8.9,1.4,3.51,Graduate
1,9,1,7,1,1,1,1,1,5,4,1,0,0,1,1,0,20,5,5,12.4,0.5,1.79,Graduate
1,12,1,14,1,1,1,13,14,4,4,0,1,0,1,1,1,30,0,0,12.4,0.5,1.79,Dropout
4,12,1,11,1,1,1,22,14,10,10,1,0,0,1,1,0,44,6,6,12.4,0.5,1.79,Graduate
1,9,1,12,1,1,1,13,3,5,10,0,0,0,1,1,0,19,7,7,12.7,3.7,-1.7,Graduate
1,15,1,8,1,14,1,2,1,4,7,1,0,0,1,1,0,22,12,10,16.2,0.3,-0.92,Graduate
1,1,1,8,1,1,1,3,3,2,3,0,0,0,1,1,0,18,4,5,7.6,2.6,0.32,Graduate
1,8,1,14,1,1,1,22,27,10,10,1,0,0,1,1,1,21,4,5,12.7,3.7,-1.7,Graduate
1,1,2,6,1,1,1,22,14,12,12,0,0,0,1,1,0,18,0,0,7.6,2.6,0.32,Dropout
1,8,4,14,1,1,1,3,1,3,4,1,0,0,1,1,0,18,6,6,11.1,0.6,2.02,Graduate
1,1,1,2,1,1,1,1,1,5,4,0,0,0,1,1,0,19,0,0,7.6,2.6,0.32,Graduate
1,15,1,4,1,14,1,1,28,7,7,1,0,0,1,1,0,21,4,4,16.2,0.3,-0.92,Dropout
1,12,1,4,1,1,1,3,3,3,3,0,0,0,1,1,0,31,6,6,16.2,0.3,-0.92,Graduate
1,8,5,11,1,1,1,1,1,3,4,1,0,0,1,1,0,21,4,2,9.4,-0.8,-3.12,Dropout
1,13,1,15,1,1,1,13,6,5,4,0,0,0,1,1,0,27,0,0,9.4,-0.8,-3.12,Dropout
1,1,5,9,1,1,1,13,14,10,10,1,0,0,1,1,0,20,3,5,12.4,0.5,1.79,Graduate
1,9,1,15,1,1,1,1,1,5,8,1,0,0,1,1,0,19,6,6,8.9,1.4,3.51,Graduate
1,8,1,8,1,1,1,10,10,3,9,1,0,0,1,1,0,18,6,6,12.4,0.5,1.79,Graduate
1,12,1,8,1,1,1,1,14,5,6,1,0,0,1,1,0,29,1,3,10.8,1.4,1.74,Dropout
1,1,5,2,1,1,1,13,3,10,3,1,0,0,1,1,1,19,0,0,9.4,-0.8,-3.12,Graduate
1,1,1,14,1,1,1,22,27,6,9,0,0,0,0,1,0,21,4,5,12.7,3.7,-1.7,Dropout
1,12,1,9,1,1,1,22,1,8,4,0,0,0,1,1,1,25,4,4,12.7,3.7,-1.7,Graduate
1,12,1,9,1,1,1,22,27,10,10,0,0,0,0,1,0,32,0,0,9.4,-0.8,-3.12,Dropout
1,14,1,17,0,1,1,3,4,3,3,0,0,0,0,1,0,26,8,3,7.6,2.6,0.32,Dropout
1,1,1,8,1,1,1,2,27,10,8,1,0,0,1,1,1,18,6,6,12.4,0.5,1.79,Graduate
1,8,1,11,1,1,1,1,14,5,8,0,0,0,1,1,1,19,5,6,16.2,0.3,-0.92,Graduate
1,1,3,5,1,1,1,13,28,6,8,1,0,0,1,1,1,19,6,6,12.4,0.5,1.79,Graduate
1,4,1,7,1,15,1,1,1,5,5,0,0,0,1,1,0,27,6,5,11.1,0.6,2.02,Dropout
1,15,1,5,1,14,1,13,28,5,1,1,0,0,1,1,0,21,6,6,12.4,0.5,1.79,Graduate
1,1,1,2,1,1,1,1,28,6,8,1,0,1,0,1,0,19,0,0,12.7,3.7,-1.7,Graduate
1,8,4,9,1,1,1,23,14,6,6,1,0,0,1,1,1,18,4,2,11.1,0.6,2.02,Dropout
1,12,2,10,1,1,1,13,1,6,6,0,0,0,1,1,0,28,0,0,13.9,-0.3,0.79,Dropout
2,12,1,4,1,1,1,1,27,10,2,0,0,1,0,1,0,25,6,4,15.5,2.8,-4.06,Dropout
1,14,1,4,1,1,1,22,1,6,5,0,0,0,1,1,0,25,8,10,15.5,2.8,-4.06,Dropout
1,1,1,11,1,1,1,4,14,5,6,0,0,0,1,1,0,26,0,0,10.8,1.4,1.74,Dropout
1,8,3,9,1,1,1,22,27,7,6,1,0,0,1,1,1,18,5,5,13.9,-0.3,0.79,Graduate
1,12,1,4,1,1,1,1,3,5,6,0,0,0,1,1,0,25,0,0,16.2,0.3,-0.92,Dropout
1,8,2,15,1,1,1,3,14,3,4,1,0,0,1,1,0,19,6,6,13.9,-0.3,0.79,Graduate
1,8,1,12,1,1,1,1,1,6,6,0,0,0,1,1,0,19,7,8,16.2,0.3,-0.92,Graduate
4,12,1,3,0,12,1,1,27,10,2,0,0,0,1,1,0,45,4,4,10.8,1.4,1.74,Dropout
2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,52,5,5,7.6,2.6,0.32,Graduate
1,1,1,9,1,1,1,13,14,10,4,1,0,0,0,1,0,20,3,3,9.4,-0.8,-3.12,Dropout
1,1,1,12,1,1,1,23,27,6,11,1,0,0,1,1,0,19,7,7,10.8,1.4,1.74,Graduate
1,1,1,12,1,1,1,1,28,10,10,0,0,1,0,1,0,21,4,4,12.4,0.5,1.79,Dropout
2,12,1,3,0,1,1,22,27,10,10,0,0,0,0,1,0,35,6,6,9.4,-0.8,-3.12,Graduate
2,12,1,2,1,9,1,22,27,8,8,1,0,0,1,1,0,36,0,0,7.6,2.6,0.32,Graduate
4,12,1,12,1,12,1,22,28,6,6,0,0,1,0,1,0,47,0,0,15.5,2.8,-4.06,Dropout
1,9,1,17,0,1,1,28,30,3,3,0,0,0,1,1,0,22,0,0,8.9,1.4,3.51,Dropout
2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,41,4,3,7.6,2.6,0.32,Dropout
1,4,1,7,1,3,1,19,24,12,12,0,0,0,1,1,0,26,0,0,10.8,1.4,1.74,Dropout
2,12,1,3,0,1,1,19,24,12,12,0,0,0,0,0,0,51,4,0,10.8,1.4,1.74,Dropout
2,12,2,3,0,1,1,19,24,1,1,1,0,0,1,0,0,41,5,3,7.6,2.6,0.32,Graduate
1,14,2,9,1,1,1,19,27,10,10,1,0,0,1,1,0,23,8,10,7.6,2.6,0.32,Graduate
1,14,2,10,1,1,1,19,21,1,6,1,0,0,1,1,0,22,0,0,9.4,-0.8,-3.12,Dropout
1,8,2,5,1,1,1,22,27,10,10,1,1,0,1,1,1,25,4,4,12.7,3.7,-1.7,Dropout
1,14,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,25,15,14,9.4,-0.8,-3.12,Graduate
1,17,1,2,1,16,1,1,14,10,10,1,0,0,0,1,1,22,11,11,8.9,1.4,3.51,Graduate
1,12,1,6,1,2,1,23,28,10,11,0,0,0,1,1,0,47,0,0,16.2,0.3,-0.92,Dropout
2,12,1,17,0,12,1,22,27,6,6,1,0,0,1,1,0,41,0,0,7.6,2.6,0.32,Dropout
1,12,1,4,1,1,1,22,27,10,10,1,0,0,1,1,0,43,6,5,13.9,-0.3,0.79,Graduate
1,12,1,4,1,1,1,1,27,10,9,0,0,0,1,1,0,29,0,0,16.2,0.3,-0.92,Dropout
1,12,2,7,1,1,1,22,27,6,6,0,0,0,1,1,0,30,0,0,7.6,2.6,0.32,Dropout
1,12,2,9,1,13,1,13,28,10,10,0,0,0,0,1,0,26,0,0,12.7,3.7,-1.7,Dropout
1,12,2,17,0,1,1,13,28,10,10,0,0,0,0,1,0,27,0,0,15.5,2.8,-4.06,Dropout
2,12,2,14,1,1,1,22,27,10,10,0,0,0,1,1,1,36,5,5,9.4,-0.8,-3.12,Graduate
1,12,1,4,1,12,1,1,14,5,11,0,0,0,1,1,0,29,6,6,15.5,2.8,-4.06,Dropout
1,13,1,7,1,1,1,19,24,1,1,1,0,0,1,1,0,35,7,5,9.4,-0.8,-3.12,Dropout
1,1,1,15,1,1,1,23,28,7,4,0,0,0,1,1,1,18,4,5,10.8,1.4,1.74,Graduate
1,1,1,17,0,1,1,23,27,10,10,0,0,0,1,1,1,24,5,5,8.9,1.4,3.51,Graduate
1,1,3,15,1,1,1,23,28,10,8,1,0,0,1,1,1,18,6,6,10.8,1.4,1.74,Dropout
1,13,1,7,1,1,1,23,27,6,9,1,0,0,1,1,0,21,5,5,9.4,-0.8,-3.12,Graduate
1,12,1,4,1,1,1,1,3,3,7,0,0,0,1,1,0,32,13,12,15.5,2.8,-4.06,Graduate
1,1,4,7,1,1,1,22,27,10,6,1,0,0,1,1,1,22,3,3,11.1,0.6,2.02,Dropout
1,4,1,4,1,3,1,1,28,10,8,1,0,0,0,1,0,32,11,10,15.5,2.8,-4.06,Dropout
1,14,1,14,1,6,1,19,24,1,1,0,0,0,1,1,0,35,1,0,9.4,-0.8,-3.12,Dropout
1,9,3,9,1,1,1,1,28,5,8,1,0,0,0,1,0,23,0,0,8.9,1.4,3.51,Dropout
2,14,1,14,1,1,1,19,24,1,1,0,0,0,1,1,0,35,0,1,9.4,-0.8,-3.12,Dropout
2,12,1,4,1,3,1,3,14,5,7,0,0,0,1,1,0,32,6,12,16.2,0.3,-0.92,Graduate
1,1,1,16,1,1,1,19,24,1,1,0,0,0,1,1,0,20,0,0,7.6,2.6,0.32,Dropout
1,4,1,17,0,15,1,22,27,7,7,1,0,0,1,1,0,44,7,5,8.9,1.4,3.51,Dropout
2,12,1,11,1,12,1,22,14,10,11,0,0,0,1,1,0,53,2,3,16.2,0.3,-0.92,Graduate
1,12,1,7,1,12,1,22,27,10,5,0,0,1,0,1,0,28,0,0,12.4,0.5,1.79,Dropout
1,4,1,17,0,3,1,22,27,10,10,0,0,0,1,1,0,31,9,5,12.7,3.7,-1.7,Dropout
1,12,1,4,1,1,1,1,3,10,11,0,0,1,0,1,0,44,4,0,15.5,2.8,-4.06,Dropout
1,1,1,6,1,1,1,1,1,10,10,1,0,0,1,1,0,19,5,4,12.7,3.7,-1.7,Graduate
1,9,1,7,1,1,1,3,14,4,6,0,0,0,1,1,1,18,0,0,9.4,-0.8,-3.12,Dropout
1,15,1,4,1,14,1,13,14,6,6,1,0,0,1,1,0,20,6,6,16.2,0.3,-0.92,Graduate
1,12,1,5,1,1,1,22,27,8,8,0,0,0,1,1,0,55,6,6,11.1,0.6,2.02,Graduate
1,8,2,7,1,1,1,10,14,6,6,0,0,0,1,1,0,19,0,0,12.4,0.5,1.79,Dropout
1,1,1,9,1,1,1,13,27,10,10,0,0,0,1,1,0,18,5,5,12.4,0.5,1.79,Graduate
2,12,1,15,1,1,1,22,27,8,5,0,0,0,1,1,0,43,4,0,15.5,2.8,-4.06,Dropout
1,9,3,11,1,1,1,13,14,10,7,1,0,0,1,1,0,18,0,0,13.9,-0.3,0.79,Dropout
1,1,1,2,1,1,1,3,3,3,3,1,0,0,1,1,0,18,0,0,9.4,-0.8,-3.12,Dropout
1,8,5,11,1,1,1,22,28,10,10,1,0,1,1,1,1,20,0,0,8.9,1.4,3.51,Dropout
2,12,1,17,0,1,1,22,14,10,10,0,0,1,0,1,0,29,4,4,10.8,1.4,1.74,Dropout
1,12,1,8,1,12,1,22,27,10,11,1,0,1,1,1,0,44,5,0,13.9,-0.3,0.79,Dropout
1,14,1,5,1,1,1,23,27,9,8,1,0,0,1,1,0,20,4,3,12.4,0.5,1.79,Dropout
2,12,2,9,1,1,1,22,27,10,10,1,0,0,1,1,0,36,0,0,10.8,1.4,1.74,Dropout
2,12,1,6,1,12,1,22,27,12,12,0,0,0,0,1,0,29,0,0,12.7,3.7,-1.7,Dropout
1,1,1,14,1,1,1,1,1,10,10,1,0,0,1,1,0,18,4,3,10.8,1.4,1.74,Dropout
1,12,1,4,1,1,1,1,1,2,7,0,0,0,0,1,0,24,0,0,13.9,-0.3,0.79,Dropout
1,1,1,15,1,1,1,3,14,3,6,0,0,0,1,1,0,20,6,6,15.5,2.8,-4.06,Graduate
2,12,1,3,0,12,1,13,27,10,10,0,0,1,0,1,0,45,0,0,16.2,0.3,-0.92,Dropout
1,14,2,12,1,1,1,23,27,5,5,1,0,0,1,1,1,28,20,20,7.6,2.6,0.32,Graduate
1,1,1,12,1,1,1,1,14,5,8,1,0,0,1,1,0,18,7,7,12.4,0.5,1.79,Graduate
1,1,2,9,1,1,1,13,14,10,5,1,0,0,1,1,0,23,3,3,9.4,-0.8,-3.12,Dropout
1,1,1,5,1,1,1,13,14,6,6,0,0,0,1,1,1,22,6,5,12.4,0.5,1.79,Graduate
1,12,1,17,0,9,1,22,28,6,6,0,0,0,1,1,0,33,5,5,10.8,1.4,1.74,Graduate
1,17,1,4,1,16,1,1,28,10,7,0,0,0,1,1,0,21,10,11,8.9,1.4,3.51,Graduate
2,12,1,9,1,1,1,22,27,10,6,0,0,0,1,1,0,45,5,5,15.5,2.8,-4.06,Graduate
2,12,1,4,1,1,1,22,27,10,10,0,0,0,0,1,0,44,4,1,15.5,2.8,-4.06,Dropout
4,12,1,14,1,1,1,13,14,12,13,0,0,0,1,1,0,42,0,0,12.7,3.7,-1.7,Dropout
1,9,1,9,1,1,1,13,1,10,8,1,0,0,1,1,0,20,0,0,12.4,0.5,1.79,Dropout
1,1,2,11,1,1,1,1,28,3,9,1,0,0,1,1,1,20,6,6,8.9,1.4,3.51,Graduate
1,16,1,3,0,1,1,1,1,5,5,0,0,1,0,1,0,26,4,7,12.4,0.5,1.79,Dropout
2,12,1,4,1,1,1,22,27,9,8,0,0,0,1,1,0,31,6,5,13.9,-0.3,0.79,Graduate
1,1,1,15,1,1,1,1,14,10,10,0,0,1,1,1,1,19,6,6,16.2,0.3,-0.92,Graduate
1,12,1,15,1,12,1,22,27,1,1,1,0,0,1,1,0,28,6,6,7.6,2.6,0.32,Graduate
1,1,1,2,1,1,1,13,27,10,10,1,0,0,1,1,1,20,0,0,10.8,1.4,1.74,Graduate
2,1,2,3,0,1,1,22,1,10,11,1,0,0,1,0,0,43,6,6,9.4,-0.8,-3.12,Graduate
1,12,1,2,1,12,17,1,14,3,8,0,0,0,1,1,1,25,0,0,15.5,2.8,-4.06,Dropout
1,12,1,10,1,12,1,22,27,10,10,0,1,1,1,0,0,40,2,1,16.2,0.3,-0.92,Dropout
1,15,1,6,1,14,3,5,4,2,2,0,0,0,1,0,0,20,6,5,12.4,0.5,1.79,Graduate
2,12,1,3,0,9,1,22,27,10,2,0,0,0,1,0,0,46,3,6,11.1,0.6,2.02,Graduate
1,16,1,1,1,1,1,13,27,6,8,0,0,0,1,0,0,26,20,14,8.9,1.4,3.51,Graduate
2,12,1,12,1,1,1,3,1,6,6,0,0,0,1,0,1,34,6,7,12.4,0.5,1.79,Graduate
1,9,3,16,1,1,1,23,27,10,6,1,0,0,1,0,0,19,0,0,10.8,1.4,1.74,Dropout
1,1,6,12,1,1,1,13,14,10,10,1,0,0,1,0,1,18,7,7,12.7,3.7,-1.7,Graduate
1,1,1,13,1,1,1,13,14,5,10,1,0,0,1,0,0,18,7,8,12.7,3.7,-1.7,Graduate
1,12,1,3,0,1,1,23,27,10,8,0,0,0,1,1,1,37,6,5,13.9,-0.3,0.79,Graduate
1,8,1,2,1,1,1,13,28,10,8,0,0,0,1,1,1,23,0,0,9.4,-0.8,-3.12,Graduate
1,14,1,5,1,1,1,13,28,10,8,0,0,0,1,1,0,26,14,13,15.5,2.8,-4.06,Graduate
1,5,2,15,1,1,9,13,28,4,6,1,0,0,0,0,0,18,5,0,10.8,1.4,1.74,Dropout
1,8,4,12,1,1,1,3,3,3,3,1,0,0,1,0,0,19,7,8,11.1,0.6,2.02,Graduate
1,5,2,6,1,1,9,13,1,5,10,0,0,0,1,0,0,18,6,6,12.4,0.5,1.79,Graduate
1,1,1,14,1,1,1,1,3,5,4,1,0,0,1,0,0,19,6,5,8.9,1.4,3.51,Dropout
1,8,1,5,1,1,1,1,1,2,6,0,0,0,1,0,1,22,6,4,9.4,-0.8,-3.12,Graduate
1,1,3,12,1,1,1,13,1,10,6,1,0,0,1,0,1,18,7,7,12.7,3.7,-1.7,Graduate
1,8,1,11,1,1,1,13,29,6,5,0,0,0,1,0,1,18,6,6,13.9,-0.3,0.79,Graduate
1,1,3,15,1,1,1,23,28,6,6,1,0,0,1,0,1,18,6,6,8.9,1.4,3.51,Graduate
1,1,6,11,1,1,1,23,27,6,8,1,0,0,1,0,1,18,6,6,12.4,0.5,1.79,Graduate
1,1,2,11,1,1,1,4,3,8,5,1,0,0,1,0,0,18,6,6,8.9,1.4,3.51,Graduate
1,8,6,12,1,1,1,1,14,8,8,1,0,0,1,0,1,19,7,7,11.1,0.6,2.02,Graduate
1,8,1,16,1,1,1,13,1,6,6,0,0,0,1,0,0,20,0,0,15.5,2.8,-4.06,Dropout
1,8,4,10,1,1,1,1,14,10,6,1,0,0,1,0,1,19,6,0,15.5,2.8,-4.06,Dropout
1,1,2,6,1,1,1,3,1,5,8,1,0,0,1,0,0,18,6,3,15.5,2.8,-4.06,Graduate
1,1,4,5,1,1,1,1,1,10,8,1,0,0,1,0,1,18,6,6,12.4,0.5,1.79,Dropout
1,8,6,12,1,1,1,13,14,8,8,1,0,0,1,0,1,18,7,8,11.1,0.6,2.02,Graduate
1,8,2,15,1,1,1,3,28,3,7,1,0,0,1,0,0,18,6,6,12.4,0.5,1.79,Graduate
1,8,1,9,1,1,1,13,28,5,9,0,0,0,1,0,1,18,5,4,10.8,1.4,1.74,Graduate
1,8,1,15,1,1,1,1,1,5,8,1,0,1,1,0,0,18,6,6,16.2,0.3,-0.92,Graduate
1,15,1,4,1,14,1,22,28,10,7,0,0,0,1,0,1,20,6,6,16.2,0.3,-0.92,Graduate
1,7,2,10,1,1,1,23,27,4,6,1,0,0,1,0,1,19,3,6,9.4,-0.8,-3.12,Graduate
1,1,1,10,1,1,1,23,28,9,8,1,0,0,1,0,1,19,6,6,12.4,0.5,1.79,Graduate
1,1,1,14,1,1,1,13,14,8,8,0,0,0,1,0,0,19,6,6,12.4,0.5,1.79,Graduate
1,6,1,14,1,1,12,27,1,3,8,0,1,1,1,0,0,20,6,5,8.9,1.4,3.51,Graduate
1,9,1,8,1,1,1,23,14,10,6,1,0,0,1,0,1,18,4,5,10.8,1.4,1.74,Graduate
1,4,1,9,1,3,1,1,29,5,8,0,0,0,1,0,0,33,2,0,12.4,0.5,1.79,Dropout
1,1,1,16,1,1,1,13,14,5,6,0,0,0,1,0,1,19,6,0,13.9,-0.3,0.79,Dropout
1,8,2,13,1,1,1,1,1,10,10,0,0,0,1,0,1,18,7,8,15.5,2.8,-4.06,Graduate
1,8,1,5,1,1,1,13,1,5,4,0,0,0,1,0,0,19,0,0,8.9,1.4,3.51,Dropout
1,1,3,15,1,1,1,3,1,3,9,1,0,0,1,0,0,18,6,6,12.4,0.5,1.79,Graduate
1,1,1,10,1,1,1,13,14,10,6,1,0,0,1,0,0,20,6,6,10.8,1.4,1.74,Graduate
1,1,5,12,1,1,1,13,27,8,8,1,0,0,1,0,0,19,8,8,9.4,-0.8,-3.12,Graduate
1,1,2,15,1,1,1,13,14,10,10,1,0,0,1,1,1,18,6,6,9.4,-0.8,-3.12,Graduate
1,8,2,11,1,1,1,1,2,6,4,1,0,1,1,1,1,19,2,0,13.9,-0.3,0.79,Dropout
1,14,1,3,0,1,9,22,27,10,10,1,0,0,1,0,0,25,15,11,13.9,-0.3,0.79,Graduate
1,1,1,3,0,1,1,23,27,6,6,0,0,0,1,0,0,19,6,6,12.7,3.7,-1.7,Graduate
1,8,1,17,0,1,1,19,24,1,1,1,0,1,1,1,0,33,2,0,7.6,2.6,0.32,Dropout
1,6,1,9,1,1,12,1,1,3,4,0,0,0,1,0,0,19,4,5,11.1,0.6,2.02,Graduate
1,1,1,15,1,1,1,13,1,6,11,1,0,0,1,0,0,18,6,6,11.1,0.6,2.02,Dropout
1,8,5,16,1,1,1,3,14,3,8,1,0,0,1,0,0,18,6,5,7.6,2.6,0.32,Graduate
1,1,3,12,1,1,1,13,27,8,8,1,0,0,1,0,0,18,8,8,9.4,-0.8,-3.12,Graduate
2,12,1,12,1,12,1,23,28,3,11,0,0,0,1,0,0,37,2,0,16.2,0.3,-0.92,Dropout
1,1,1,11,1,1,14,22,27,6,6,1,0,0,1,0,1,20,6,6,10.8,1.4,1.74,Graduate
1,6,1,10,1,1,12,13,14,10,7,0,0,0,1,1,0,21,6,6,11.1,0.6,2.02,Graduate
1,8,1,12,1,1,1,23,1,6,5,0,0,0,1,0,1,18,7,8,12.4,0.5,1.79,Graduate
1,1,2,15,1,1,1,13,1,4,10,1,0,0,1,0,1,18,6,6,16.2,0.3,-0.92,Graduate
1,1,4,12,1,1,1,13,27,10,8,0,0,1,1,0,0,18,8,8,9.4,-0.8,-3.12,Graduate
1,1,1,12,1,1,1,23,28,10,10,1,0,0,1,0,0,31,7,8,11.1,0.6,2.02,Graduate
1,1,1,10,1,1,1,1,1,5,11,0,0,1,1,0,0,23,6,6,12.7,3.7,-1.7,Graduate
1,1,4,12,1,1,1,22,14,10,10,1,0,0,1,0,0,19,6,6,7.6,2.6,0.32,Graduate
1,7,3,15,1,1,1,22,28,5,10,1,0,0,1,0,1,20,6,6,11.1,0.6,2.02,Graduate
2,12,1,3,0,1,1,22,27,8,6,0,0,0,1,0,0,40,9,7,12.7,3.7,-1.7,Graduate
1,15,1,6,1,14,1,22,27,10,10,1,0,1,1,0,0,32,4,3,16.2,0.3,-0.92,Dropout
1,1,4,11,1,1,1,22,27,10,8,1,0,0,1,0,0,24,2,1,10.8,1.4,1.74,Dropout
1,8,4,12,1,1,1,13,27,6,9,1,0,0,1,0,0,18,6,6,7.6,2.6,0.32,Graduate
1,1,1,10,1,1,1,22,27,10,10,0,0,0,1,0,0,18,6,6,10.8,1.4,1.74,Graduate
1,1,1,10,1,1,1,13,27,5,8,1,0,0,1,0,1,18,6,6,10.8,1.4,1.74,Graduate
1,12,1,4,1,1,1,23,28,5,8,1,0,0,0,0,0,27,0,0,15.5,2.8,-4.06,Dropout
1,1,1,9,1,1,1,23,27,10,6,0,0,0,1,0,0,18,5,5,7.6,2.6,0.32,Graduate
1,1,1,16,1,1,1,13,10,10,5,1,0,0,1,0,0,19,6,6,7.6,2.6,0.32,Graduate
1,8,2,3,0,1,1,22,24,1,1,1,0,0,1,0,0,19,5,6,7.6,2.6,0.32,Graduate
1,8,1,16,1,1,1,22,27,10,11,0,0,0,1,0,0,20,3,2,12.7,3.7,-1.7,Dropout
1,12,1,4,1,1,1,13,14,10,10,0,0,0,1,0,0,30,0,0,11.1,0.6,2.02,Dropout
1,4,1,9,1,3,1,22,14,10,9,0,0,0,1,0,0,21,9,10,10.8,1.4,1.74,Graduate
1,12,1,13,1,1,1,13,14,5,6,0,0,0,1,0,0,26,6,8,13.9,-0.3,0.79,Dropout
1,8,1,5,1,1,1,13,27,6,10,0,0,0,1,0,1,18,6,6,16.2,0.3,-0.92,Graduate
1,1,1,5,1,1,1,1,27,6,10,1,0,1,1,0,0,21,5,5,12.7,3.7,-1.7,Dropout
1,14,1,2,1,1,1,13,28,10,10,0,0,0,1,0,1,18,0,0,13.9,-0.3,0.79,Dropout
